Date,Open,High,Low,Close,Adj Close,Volume,year,month,day,MarketCap,Parameter1,Parameter2,Parameter3,ReturnClose
2011-12-20,1205.719971,1242.819946,1205.719971,1241.300049,1241.300049,4055590000,2011,12,20,4889905857187.89,-0.011494268544888886,0.02950940421969661,0.10813919810263894,0.029825423085253266
2011-12-21,1241.25,1245.089966,1229.51001,1243.719971,1243.719971,2959020000,2011,12,21,3672883575000.0,0.029467894581303167,0.0019899061430010967,-0.27038482686859366,0.0019495060859375801
2011-12-22,1243.719971,1255.219971,1243.719971,1254.0,1254.0,3492250000,2011,12,22,4343381068724.75,0.0019899061430010967,0.008265549512511683,0.18020493271420945,0.008265549512511683
2011-12-23,1254.0,1265.420044,1254.0,1265.329956,1265.329956,2233830000,2011,12,23,2801222820000.0,0.008265549512511683,0.009035052631579,-0.36034648149473836,0.009035052631579
2011-12-27,1265.02002,1269.369995,1262.300049,1265.430054,1265.430054,2130590000,2011,12,27,2695239004411.8,0.00878789473684205,0.0003241324196592288,-0.0462165876543873,7.910821957968217e-05
2011-12-28,1265.380005,1265.849976,1248.640015,1249.640015,1249.640015,2349980000,2011,12,28,2973617704149.9,0.0002845686189218988,-0.012438943193195162,0.10297147738419876,-0.012478002201771643
2011-12-29,1249.75,1263.540039,1249.75,1263.02002,1263.02002,2278130000,2011,12,29,2847092967500.0,-0.012352024639428416,0.01061813962792546,-0.03057472829555996,0.01070708751271865
2011-12-30,1262.819946,1264.119995,1257.459961,1257.599976,1257.599976,2271850000,2011,12,30,2868937494320.1,0.010458048409681897,-0.004133582159938531,-0.002756646898991688,-0.004291336569629323
2012-01-03,1258.859985,1284.619995,1258.859985,1277.060059,1277.060059,3943710000,2012,1,3,4964578711444.351,-0.003135808087719294,0.014457584017971481,0.7359024583489227,0.015473984869096347
2012-01-04,1277.030029,1278.72998,1268.099976,1277.300049,1277.300049,3592580000,2012,1,4,4587832541584.82,0.014433729101334558,0.00021144373575254782,-0.08903545138968127,0.00018792381635357458
2012-01-05,1277.300049,1283.050049,1265.26001,1281.060059,1281.060059,4315950000,2012,1,5,5512763146481.55,0.00021144373575254782,0.002943717103075061,0.20135111813793993,0.002943717103075061
2012-01-06,1280.930054,1281.839966,1273.339966,1277.810059,1277.810059,3656830000,2012,1,6,4684143449368.819,0.0028419360062201804,-0.0024357262836148807,-0.15271724649266094,-0.002536961461851339
2012-01-09,1277.829956,1281.98999,1274.550049,1280.699951,1280.699951,3371600000,2012,1,9,4308331479649.6,-0.0024201930388931814,0.0022459913281294153,-0.07799925071715119,0.00226159747268051
2012-01-10,1280.77002,1296.459961,1280.77002,1292.079956,1292.079956,4221960000,2012,1,10,5407359793639.2,0.002300825697656439,0.00883057521911712,0.2522125993593547,0.008885769841026514
2012-01-11,1292.02002,1293.800049,1285.410034,1292.47998,1292.47998,3968120000,2012,1,11,5126890481762.399,0.008783778371077133,0.000356000675593382,-0.060123734000322115,0.00030959693952570255
2012-01-12,1292.47998,1296.819946,1285.77002,1295.5,1295.5,4019890000,2012,1,12,5195627346802.2,0.000356000675593382,0.0023366087264267144,0.013046480449179887,0.0023366087264267144
2012-01-13,1294.819946,1294.819946,1277.579956,1289.089966,1289.089966,3692370000,2012,1,13,4780954324012.0205,0.0018104466113277873,-0.004425310266266247,-0.08147486622768285,-0.004947922809726002
2012-01-17,1290.219971,1303.0,1290.219971,1293.670044,1293.670044,4010490000,2012,1,17,5174414291495.79,-0.0035525981926757266,0.002674019219626622,0.08615604611672167,0.0035529545034096444
2012-01-18,1293.650024,1308.109985,1290.98999,1308.040039,1308.040039,4096160000,2012,1,18,5298997482307.84,0.0026585024856975448,0.011123576495214449,0.021361479519958815,0.01110792900140778
2012-01-19,1308.069946,1315.48999,1308.069946,1314.5,1314.5,4465890000,2012,1,19,5841696491141.94,0.0111466948034471,0.004915680556427882,0.09026258739892978,0.004938656927458096
2012-01-20,1314.48999,1315.380005,1309.170044,1315.380005,1315.380005,3912620000,2012,1,20,5143099824673.8,0.004908028060450542,0.0006770800894420059,-0.12388795962282995,0.0006694598706733501
2012-01-23,1315.290039,1322.280029,1309.890015,1316.0,1316.0,3770910000,2012,1,23,4959840360965.49,0.0006086383358461234,0.000539775242683227,-0.03621869744570139,0.0004713428801133013
2012-01-24,1315.959961,1315.959961,1306.060059,1314.650024,1314.650024,3693560000,2012,1,24,4860577073551.16,0.0005093340481079345,-0.0009954231426650972,-0.02051229013686351,-0.0010258176291793042
2012-01-25,1314.400024,1328.300049,1307.650024,1326.060059,1326.060059,4410910000,2012,1,25,5797700209861.84,-0.0011853985274860035,0.008870994208076688,0.19421641993090666,0.00867914257916591
2012-01-26,1326.280029,1333.469971,1313.599976,1318.430054,1318.430054,4522070000,2012,1,26,5997531130740.03,0.009038348130766538,-0.005918791528451872,0.02520114896926029,-0.005753890970635167
2012-01-27,1318.25,1320.060059,1311.719971,1316.329956,1316.329956,4007380000,2012,1,27,5282728685000.0,-0.006054550188812402,-0.0014565097667361693,-0.11381734471160332,-0.0015928778274041377
2012-01-30,1316.160034,1316.160034,1300.48999,1313.01001,1313.01001,3659010000,2012,1,30,4815842726006.34,-0.0015854094443390476,-0.002393344212425763,-0.08693211025657666,-0.0025221229562294445
2012-01-31,1313.530029,1321.410034,1306.689941,1312.410034,1312.410034,4235550000,2012,1,31,5563522114330.95,-0.0019982410436875098,-0.0008526603695940826,0.15756721080292202,-0.0004569470113940932
2012-02-01,1312.449951,1330.52002,1312.449951,1324.089966,1324.089966,4504360000,2012,2,1,5911747061286.36,-0.0008222712660952425,0.008868921051908396,0.0634651934223418,0.008899605837667579
2012-02-02,1324.23999,1329.189941,1321.569946,1325.540039,1325.540039,4120920000,2012,2,2,5457087059590.8,0.008983229410780114,0.0009817321707676907,-0.08512641085526018,0.0010951468836974954
2012-02-03,1326.209961,1345.339966,1326.209961,1344.900024,1344.900024,4608550000,2012,2,3,6111904915766.55,0.0014876238558541033,0.01409283865271771,0.11833037282936809,0.014605356632309219
2012-02-06,1344.319946,1344.359985,1337.52002,1344.329956,1344.329956,3379700000,2012,2,6,4543398121496.2,0.013655443355548691,7.446144074441108e-06,-0.26664569116099424,-0.00042387388640574564
2012-02-07,1344.329956,1349.23999,1335.920044,1347.050049,1347.050049,3742460000,2012,2,7,5031101087131.76,7.446144074441108e-06,0.002023381973941474,0.10733497055951702,0.002023381973941474
2012-02-08,1347.040039,1351.0,1341.949951,1349.959961,1349.959961,4096730000,2012,2,8,5518459338972.47,0.0020159358853117926,0.0021676579132479112,0.09466233440036764,0.002160210752496061
2012-02-09,1349.969971,1354.319946,1344.630005,1351.949951,1351.949951,4209890000,2012,2,9,5683225081213.19,0.002175089021240195,0.0014666844763469022,0.027622030253397156,0.0014741103865969496
2012-02-10,1351.209961,1351.209961,1337.349976,1342.640015,1342.640015,3877580000,2012,2,10,5239424720574.38,0.0009185315426545326,-0.00634242364055515,-0.0789355541356187,-0.006886302257797183
2012-02-13,1343.060059,1353.349976,1343.060059,1351.77002,1351.77002,3618040000,2012,2,13,4859245015864.359,-0.00603155855509574,0.006485161211990054,-0.06693349976015972,0.006800039398497937
2012-02-14,1351.300049,1351.300049,1340.829956,1350.5,1350.5,3889520000,2012,2,14,5255908566586.4795,0.0061352356841997135,-0.0005920587367639341,0.07503510187836504,-0.0009395237216460739
2012-02-15,1350.52002,1355.869995,1340.800049,1343.22998,1343.22998,4080340000,2012,2,15,5510580858406.8,-0.0005772433743174155,-0.005397950339158908,0.04906003825664862,-0.005383206219918502
2012-02-16,1342.609985,1359.02002,1341.219971,1358.040039,1358.040039,4108880000,2012,2,16,5516623315166.8,-0.005857029057592111,0.011492580997004787,0.00699451516295202,0.011025706111770894
2012-02-17,1358.060059,1363.400024,1357.23999,1361.22998,1361.22998,3717640000,2012,2,17,5048778397740.76,0.011507492252115004,0.0023341537651393462,-0.09521816164015495,0.0023489300082411013
2012-02-21,1361.219971,1367.76001,1358.109985,1362.209961,1362.209961,3795200000,2012,2,21,5166102033939.2,0.002326783693444856,0.0007272814248182602,0.02086269784056549,0.0007199231683099327
2012-02-22,1362.109985,1362.699951,1355.530029,1357.660034,1357.660034,3633710000,2012,2,22,4949512673594.351,0.0006538355438219234,-0.003266954246723408,-0.042551117200674504,-0.0033401069807622585
2012-02-23,1357.530029,1364.23999,1352.280029,1363.459961,1363.459961,3786450000,2012,2,23,5140219578307.05,-0.0033623980812387266,0.004368177405525309,0.042034174438796645,0.004272002456249702
2012-02-24,1363.459961,1368.920044,1363.459961,1365.73999,1365.73999,3505360000,2012,2,24,4779418008890.96,0.004368177405525309,0.0016722375905544595,-0.07423576172932433,0.0016722375905544595
2012-02-27,1365.199951,1371.939941,1354.920044,1367.589966,1367.589966,3648890000,2012,2,27,4981464449204.391,0.0012761577529007972,0.0017506702943033137,0.04094586575986492,0.0013545594428994168
2012-02-28,1367.560059,1373.089966,1365.969971,1372.180054,1372.180054,3579120000,2012,2,28,4894661558368.08,0.0017287636131770867,0.003378275761708238,-0.019120883337124472,0.003356333487459784
2012-02-29,1372.199951,1378.040039,1363.810059,1365.680054,1365.680054,4482370000,2012,2,29,6150707894363.87,0.003392825031313773,-0.004751419059043638,0.25236650349806666,-0.004736987672319004
2012-03-01,1365.900024,1376.170044,1365.900024,1374.089966,1374.089966,3919240000,2012,3,1,5353290010061.76,-0.004591114433001531,0.005996003994506172,-0.12563219903756273,0.0061580397073004445
2012-03-02,1374.089966,1374.530029,1366.420044,1369.630005,1369.630005,3283490000,2012,3,2,4511810662461.34,0.005996003994506172,-0.0032457561807128776,-0.1622125718251498,-0.0032457561807128776
2012-03-05,1369.589966,1369.589966,1359.130005,1364.329956,1364.329956,3429480000,2012,3,5,4696981396597.68,-0.0032748947385879967,-0.00384057282148631,0.04446183786154356,-0.003869693990823375
2012-03-06,1363.630005,1363.630005,1340.030029,1343.359985,1343.359985,4191060000,2012,3,6,5715055168755.3,-0.004351638919644407,-0.01486475064766557,0.22206865180727098,-0.015370160940745281
2012-03-07,1343.390015,1354.849976,1343.390015,1352.630005,1352.630005,3580380000,2012,3,7,4809846741905.7,-0.014842728544976591,0.00687811424592133,-0.14571015447166114,0.006900622397205014
2012-03-08,1352.650024,1368.719971,1352.650024,1365.910034,1365.910034,3543060000,2012,3,8,4792520194033.44,0.006893016098530547,0.009802986555818682,-0.010423474603254435,0.009817931696702198
2012-03-09,1365.969971,1374.76001,1365.969971,1370.869995,1370.869995,3639470000,2012,3,9,4971406730355.37,0.009847297352356454,0.0035872120939912655,0.027210941954129986,0.0036312501383968243
2012-03-12,1370.780029,1373.040039,1366.689941,1371.089966,1371.089966,3081870000,2012,3,12,4224565847974.23,0.0035213497383683734,0.00022610265209799252,-0.1532091211082932,0.00016046087579590917
2012-03-13,1371.920044,1396.130005,1371.920044,1395.949951,1395.949951,4386470000,2012,3,13,6017886115404.68,0.0008316542230568658,0.017515530227212084,0.4233144162472784,0.018131549071521702
2012-03-14,1395.949951,1399.420044,1389.969971,1394.280029,1394.280029,4502280000,2012,3,14,6284957545388.28,0.017515530227212084,-0.0011962620857601802,0.02640163958718511,-0.0011962620857601802
2012-03-15,1394.170044,1402.630005,1392.780029,1402.599976,1402.599976,4271650000,2012,3,15,5955406468452.6,-0.0012750507270873346,0.006046559410940899,-0.05122515703154851,0.005967199434081527
2012-03-16,1402.550049,1405.880005,1401.469971,1404.170044,1404.170044,5163950000,2012,3,16,7242698325533.55,0.006010748140848676,0.0011550354307534594,0.2088888368663162,0.0011193982795276725
2012-03-19,1404.170044,1414.0,1402.430054,1409.75,1409.75,3932570000,2012,3,19,5521996989933.08,0.0011550354307534594,0.003973846347059773,-0.2384569951296972,0.003973846347059773
2012-03-20,1409.589966,1409.589966,1397.680054,1405.52002,1405.52002,3695280000,2012,3,20,5208829609560.48,0.0038598758199972494,-0.0028873261715599563,-0.060339676089681826,-0.0030005178223089235
2012-03-21,1405.52002,1407.75,1400.640015,1402.890015,1402.890015,3573590000,2012,3,21,5022752288271.8,-0.0028873261715599563,-0.0018711971103763103,-0.03293119871836503,-0.0018711971103763103
2012-03-22,1402.890015,1402.890015,1388.72998,1392.780029,1392.780029,3740590000,2012,3,22,5247636361208.85,-0.0018711971103763103,-0.007206542132242588,0.0467317179642881,-0.007206542132242588
2012-03-23,1392.780029,1399.180054,1386.869995,1397.109985,1397.109985,3472950000,2012,3,23,4837055401715.55,-0.007206542132242588,0.0031088584771774563,-0.07155020999361061,0.0031088584771774563
2012-03-26,1397.109985,1416.579956,1397.109985,1416.51001,1416.51001,3576950000,2012,3,26,4997392560845.75,0.0031088584771774563,0.013885825173599375,0.02994572337638024,0.013885825173599375
2012-03-27,1416.550049,1419.150024,1411.949951,1412.52002,1412.52002,3513640000,2012,3,27,4977246914168.359,0.013914483618839624,-0.0028449605454075044,-0.017699436670906787,-0.002816775011706407
2012-03-28,1412.52002,1413.650024,1397.199951,1405.540039,1405.540039,3892800000,2012,3,28,5498657933856.0,-0.0028449605454075044,-0.0049415094307830865,0.10791088443892938,-0.0049415094307830865
2012-03-29,1405.390015,1405.390015,1391.560059,1403.280029,1403.280029,3832000000,2012,3,29,5385454537480.0,-0.005047719606834256,-0.0015013526334182181,-0.015618577887381857,-0.0016079300036219157
2012-03-30,1403.310059,1410.890015,1401.420044,1408.469971,1408.469971,3676890000,2012,3,30,5159816722836.51,-0.0014799848994231368,0.0036769578945916592,-0.04047755741127346,0.0036984364437213646
2012-04-02,1408.469971,1422.380005,1404.459961,1419.040039,1419.040039,3572010000,2012,4,2,5031068821111.71,0.0036769578945916592,0.007504645620875605,-0.028524105969990998,0.007504645620875605
2012-04-03,1418.97998,1419.0,1404.619995,1413.380005,1413.380005,3822090000,2012,4,3,5423469191758.2,0.007462004314183535,-0.003946479216711762,0.07001100220884049,-0.003988635869632384
2012-04-04,1413.089966,1413.089966,1394.089966,1398.959961,1398.959961,3938290000,2012,4,4,5565158082198.14,-0.0041508788587700796,-0.009999366876829119,0.030402214495210744,-0.01020252440885494
2012-04-05,1398.790039,1401.599976,1392.920044,1398.079956,1398.079956,3303740000,2012,4,5,4621238603445.86,-0.010119615413078376,-0.0005076408754722816,-0.16112322860937112,-0.000629042306093508
2012-04-09,1397.449951,1397.449951,1378.23999,1382.199951,1382.199951,3468980000,2012,4,9,4847725931019.98,-0.0009580337024404084,-0.010912734290832615,0.05001604242464608,-0.01135843835815642
2012-04-10,1382.180054,1383.01001,1357.380005,1358.589966,1358.589966,4631730000,2012,4,10,6401884821513.42,-0.010926972367828358,-0.017067304604585165,0.33518498232909955,-0.01708145408550954
2012-04-11,1358.97998,1374.709961,1358.97998,1368.709961,1368.709961,3743040000,2012,4,11,5086716424339.2,-0.016785131526720676,0.007159767725202215,-0.1918699924218381,0.007448895732533378
2012-04-12,1368.77002,1388.130005,1368.77002,1387.569946,1387.569946,3618280000,2012,4,12,4952593187965.6,0.007203961900895672,0.01373490486005835,-0.03333119603317092,0.013779387552802502
2012-04-13,1387.609985,1387.609985,1369.849976,1370.26001,1370.26001,3631160000,2012,4,13,5038633873132.601,0.01376415666965003,-0.012503495353559324,0.003559702400035336,-0.012475000665660207
2012-04-16,1370.27002,1379.660034,1365.380005,1369.569946,1369.569946,3574780000,2012,4,16,4898413862095.6,-0.01249628151097526,-0.0005109022234901506,-0.01552671873450906,-0.0005036007728196346
2012-04-17,1369.569946,1392.76001,1369.569946,1390.780029,1390.780029,3456200000,2012,4,17,4733507647365.2,-0.0005109022234901506,0.015486673800010564,-0.033171272078281744,0.015486673800010564
2012-04-18,1390.780029,1390.780029,1383.290039,1385.140015,1385.140015,3463140000,2012,4,18,4816465949631.06,0.015486673800010564,-0.004055288314756211,0.0020079856489787495,-0.004055288314756211
2012-04-19,1385.079956,1390.459961,1370.300049,1376.920044,1376.920044,4180020000,2012,4,19,5789661917679.12,-0.00409847199495561,-0.005891293108857942,0.20700289332802013,-0.0059343971807788165
2012-04-20,1376.959961,1387.400024,1376.959961,1378.530029,1378.530029,3833320000,2012,4,20,5278328157700.5205,-0.005862473833965431,0.001140242305128325,-0.08294218687948862,0.0011692654246815426
2012-04-23,1378.530029,1378.530029,1358.790039,1366.939941,1366.939941,3654860000,2012,4,23,5038334261790.94,0.001140242305128325,-0.008407570206074855,-0.04655494453893749,-0.008407570206074855
2012-04-24,1366.969971,1375.569946,1366.819946,1371.969971,1371.969971,3617100000,2012,4,24,4944467082104.1,-0.008385786132193207,0.003657724826495068,-0.010331449084233002,0.0036797739601639456
2012-04-25,1372.109985,1391.369995,1372.109985,1390.689941,1390.689941,3998430000,2012,4,25,5486285727323.55,0.003760151363266573,0.013541156469319082,0.10542423488429953,0.013644591642450798
2012-04-26,1390.640015,1402.089966,1387.280029,1399.97998,1399.97998,4034700000,2012,4,26,5610815268520.5,0.013504770173361713,0.006716306807840633,0.009071060391203645,0.006680165525120518
2012-04-27,1400.189941,1406.640015,1397.310059,1403.359985,1403.359985,3645830000,2012,4,27,5104854492596.03,0.006867288368658242,0.0022640099797717195,-0.09638139142935043,0.0024143238105447384
2012-04-30,1403.26001,1403.26001,1394.0,1397.910034,1397.910034,3574010000,2012,4,30,5015265308340.1,0.002192608952616304,-0.003812533644424132,-0.019699218010713615,-0.003883501780193699
2012-05-01,1397.859985,1415.319946,1395.72998,1405.819946,1405.819946,3807950000,2012,5,1,5322980929880.75,-0.003848199878509928,0.005694390772621016,0.0654558884838039,0.005658384164656471
2012-05-02,1405.5,1405.5,1393.920044,1402.310059,1402.310059,3803860000,2012,5,2,5346325230000.0,0.005465508049434575,-0.00226961294912853,-0.0010740687246418856,-0.0024966831705488524
2012-05-03,1402.319946,1403.069946,1388.709961,1391.569946,1391.569946,4004910000,2012,5,3,5616165174934.86,-0.0022625784418356387,-0.00766586828538196,0.05285420599075685,-0.007658871824437141
2012-05-04,1391.51001,1391.51001,1367.959961,1369.099976,1369.099976,3975140000,2012,5,4,5531447101151.399,-0.007708608888317259,-0.016104831326366087,-0.0074333755315350025,-0.016147208456598894
2012-05-07,1368.790039,1373.910034,1363.939941,1369.579956,1369.579956,3559390000,2012,5,7,4872057576916.21,-0.016327565620602336,0.0005770914292868579,-0.10458751138324685,0.00035058067958071426
2012-05-08,1369.160034,1369.160034,1347.75,1363.719971,1363.719971,4261670000,2012,5,8,5834908242096.78,0.0002703080746191411,-0.003973284981235392,0.19730347053849107,-0.004278673161306146
2012-05-09,1363.199951,1363.72998,1343.130005,1354.579956,1354.579956,4288540000,2012,5,9,5846137517861.54,-0.0043530944900483926,-0.006323353366963325,0.0063050400429878195,-0.0067022667368416
2012-05-10,1354.579956,1365.880005,1354.579956,1357.98999,1357.98999,3727990000,2012,5,10,5049860530168.44,-0.006323353366963325,0.002517410644455209,-0.13070881931846268,0.002517410644455209
2012-05-11,1358.109985,1365.660034,1348.890015,1353.390015,1353.390015,3869070000,2012,5,11,5254622599663.95,0.00260599530087835,-0.00347539599305724,0.037843449150883,-0.003387340874287381
2012-05-14,1351.930054,1351.930054,1336.609985,1338.349976,1338.349976,3688120000,2012,5,14,4986080270758.4795,-0.004550390666629323,-0.010044956068415045,-0.046768344847728294,-0.011112863870212597
2012-05-15,1338.359985,1344.939941,1328.410034,1330.660034,1330.660034,4114040000,2012,5,15,5506066512689.4,-0.010037552578885056,-0.0057532734737284486,0.11548431179028884,-0.00574583788837002
2012-05-16,1330.780029,1341.780029,1324.790039,1324.800049,1324.800049,4280420000,2012,5,16,5696297451732.18,-0.005663615234282493,-0.004493590127358393,0.04044199861936204,-0.004403818293380879
2012-05-17,1324.819946,1326.359985,1304.859985,1304.859985,1304.859985,4664280000,2012,5,17,6179331177728.88,-0.0044786387457878,-0.015066168848276051,0.08967811569892681,-0.015051376254893167
2012-05-18,1305.050049,1312.23999,1291.97998,1295.219971,1295.219971,4512470000,2012,5,18,5888999194611.029,-0.01492270482467517,-0.007532337941776435,-0.032547359935509834,-0.00738777655136702
2012-05-21,1295.72998,1316.390015,1295.72998,1315.98999,1315.98999,3786750000,2012,5,21,4906605501765.0,-0.00714154143524337,0.015635981502874596,-0.1608254459309425,0.016035900823829996
2012-05-22,1316.089966,1328.48999,1310.040039,1316.630005,1316.630005,4123680000,2012,5,22,5427133870994.88,0.015713139553967803,0.00041033592987660406,0.0889760348583879,0.00048633728589364544
2012-05-23,1316.02002,1320.709961,1296.530029,1318.859985,1318.859985,4108330000,2012,5,23,5406644528766.6,-5.31468226391274e-05,0.0021579952864243523,-0.003722403290264964,0.0016937028561794243
2012-05-24,1318.719971,1324.140015,1310.5,1320.680054,1320.680054,3937670000,2012,5,24,5192684068207.57,0.0020516032879196455,0.0014863527080077876,-0.04153999313589707,0.0013800320130266108
2012-05-25,1320.810059,1324.199951,1314.22998,1317.819946,1317.819946,2872660000,2012,5,25,3794238224086.94,0.0015849369433715843,-0.0022638478406681317,-0.27046705285105155,-0.002165632767253012
2012-05-29,1318.900024,1334.930054,1318.900024,1332.420044,1332.420044,3441640000,2012,5,29,4539179078599.36,-0.001446108762562015,0.010250981692301542,0.19806729651263977,0.011078977856053607
2012-05-30,1331.25,1331.25,1310.76001,1313.319946,1313.319946,3534290000,2012,5,30,4705023562500.0,0.00936384545853941,-0.013468585164319147,0.026920305435780723,-0.014334892428261803
2012-05-31,1313.089966,1319.73999,1298.900024,1310.329956,1310.329956,4557620000,2012,5,31,5984565090840.92,-0.013641340093896726,-0.002101919953289788,0.28954330289817753,-0.0022766653389425517
2012-06-01,1309.869995,1309.869995,1277.25,1278.040039,1278.040039,4669350000,2012,6,1,6116241461153.25,-0.002452208975298742,-0.024300087887729638,0.024514988085887035,-0.024642584756720654
2012-06-04,1278.290039,1282.550049,1266.73999,1278.180054,1278.180054,4011960000,2012,6,4,5128448504866.439,-0.024109229252174735,-8.604072365769877e-05,-0.14078833242314237,0.00010955447069527224
2012-06-05,1277.819946,1287.619995,1274.160034,1285.5,1285.5,3403230000,2012,6,5,4348715174825.58,-0.0003677514379817337,0.006010278696964244,-0.15172883079592014,0.005726850436362785
2012-06-06,1285.609985,1315.130005,1285.609985,1315.130005,1315.130005,4268360000,2012,6,6,5487446235574.601,0.006096351073862527,0.022961878286905213,0.254208501923173,0.023049401011279613
2012-06-07,1316.150024,1329.050049,1312.680054,1314.98999,1314.98999,4258140000,2012,6,7,5604351063195.36,0.02375529076184013,-0.0008813843246185948,-0.0023943622374870133,-0.00010646475973297154
2012-06-08,1314.98999,1325.810059,1307.77002,1325.660034,1325.660034,3497190000,2012,6,8,4598769843128.101,-0.0008813843246185948,0.008114163667511942,-0.17870478659696487,0.008114163667511942
2012-06-11,1325.719971,1335.52002,1307.72998,1308.930054,1308.930054,3537530000,2012,6,11,4689774169011.63,0.00815974348215387,-0.012664753769482173,0.01153497522296476,-0.01262011343098246
2012-06-12,1309.400024,1324.310059,1306.619995,1324.180054,1324.180054,3442920000,2012,6,12,4508159530630.08,-0.012310252056993432,0.011287635351379777,-0.026744649515339836,0.011650737144736745
2012-06-13,1324.02002,1327.280029,1310.51001,1314.880005,1314.880005,3506510000,2012,6,13,4642689440330.2,0.011165416016518881,-0.006903230209464595,0.018469787273593274,-0.007023251084251725
2012-06-14,1314.880005,1333.680054,1314.140015,1329.099976,1329.099976,3687720000,2012,6,14,4848909292038.6,-0.006903230209464595,0.010814653007062747,0.05167816432863437,0.010814653007062747
2012-06-15,1329.189941,1343.319946,1329.189941,1342.839966,1342.839966,4401570000,2012,6,15,5850522568607.37,0.010883073699185175,0.010269431462692546,0.1935748918030653,0.01033781524949795
2012-06-18,1342.420044,1348.219971,1334.459961,1344.780029,1344.780029,3259430000,2012,6,18,4375524164014.92,0.009953508217227736,0.0017580078683627764,-0.2594846838741631,0.0014447462461062432
2012-06-19,1344.829956,1363.459961,1344.829956,1357.97998,1357.97998,3815350000,2012,6,19,5130996972624.601,0.0017951996551088811,0.009778205743656176,0.17055742875288016,0.009815695292423321
2012-06-20,1358.040039,1361.569946,1346.449951,1355.689941,1355.689941,3695700000,2012,6,20,5018908572132.3,0.009822864921370078,-0.001730507151858629,-0.03136016354987092,-0.0016863569667646683
2012-06-21,1355.430054,1358.27002,1324.410034,1325.51001,1325.51001,4094470000,2012,6,21,5549767693201.38,-0.0019218763254741367,-0.02207420730542542,0.10790107422139239,-0.022261676573139155
2012-06-22,1325.920044,1337.819946,1325.920044,1335.02002,1335.02002,5271490000,2012,6,22,6989574252745.56,-0.0217716951995518,0.006863140836567583,0.2874657770114324,0.007174604437728771
2012-06-25,1334.900024,1334.900024,1309.27002,1313.719971,1313.719971,3501820000,2012,6,25,4674579602043.68,0.006772640658564422,-0.01586639644857779,-0.3357058440782398,-0.01595485362084681
2012-06-26,1314.089966,1324.23999,1310.300049,1319.98999,1319.98999,3412940000,2012,6,26,4484910208560.04,-0.015589225878986146,0.0044898174041760885,-0.02538108754876034,0.004772721080906761
2012-06-27,1320.709961,1334.400024,1320.709961,1331.849976,1331.849976,3286910000,2012,6,27,4341054777910.5103,0.005037703027404472,0.008434868615335489,-0.03692710683457667,0.008984906014325
2012-06-28,1331.52002,1331.52002,1313.290039,1329.040039,1329.040039,3969370000,2012,6,28,5285295621787.399,0.00818503632077916,-0.0018625187475588278,0.20762965825045399,-0.002109799940410051
2012-06-29,1330.119995,1362.170044,1330.119995,1362.160034,1362.160034,4590480000,2012,6,29,6105889234647.6,-0.0010514487044662735,0.024088081617027246,0.1564757127705405,0.024920238689663643
2012-07-02,1362.329956,1366.349976,1355.699951,1365.51001,1365.51001,3301650000,2012,7,2,4497936699227.4,0.024215830993503662,0.0023342759116427025,-0.28076148899461495,0.0024593116200617438
2012-07-03,1365.75,1374.810059,1363.530029,1374.02002,1374.02002,2116390000,2012,7,3,2890459642500.0,0.002510437346648242,0.00605529562511431,-0.3589902018687626,0.006232111033737553
2012-07-05,1373.719971,1373.849976,1363.02002,1367.579956,1367.579956,3041520000,2012,7,5,4178196766195.92,0.005835600219659565,-0.004469626364629664,0.4371264275487978,-0.00468702341032845
2012-07-06,1367.089966,1367.089966,1348.030029,1354.680054,1354.680054,2745140000,2012,7,6,3752853349265.24,-0.0048263147802777295,-0.009077611794862772,-0.09744469870327999,-0.009432649216160383
2012-07-09,1354.660034,1354.869995,1346.650024,1352.459961,1352.459961,2904860000,2012,7,9,3935097746365.2397,-0.009092256039570756,-0.0016240775875727698,0.0581828249196763,-0.001638831983570288
2012-07-10,1352.959961,1361.540039,1336.27002,1341.469971,1341.469971,3470600000,2012,7,10,4695582840646.6,-0.001254981292228785,-0.008492483392862238,0.19475637380114708,-0.008125926324557553
2012-07-11,1341.400024,1345.0,1333.25,1341.449951,1341.449951,3426290000,2012,7,11,4596025488230.96,-0.008544182631580521,3.722006791906374e-05,-0.012767244856797144,-1.4923927059706799e-05
2012-07-12,1341.290039,1341.290039,1325.410034,1334.76001,1334.76001,3654440000,2012,7,12,4901663970123.16,-8.199269273312382e-05,-0.004868469018728061,0.06658805880412921,-0.004987096980407668
2012-07-13,1334.810059,1357.699951,1334.810059,1356.780029,1356.780029,3212930000,2012,7,13,4288651282862.8696,-0.004831154941574933,0.016459248154347517,-0.12081468022460351,0.016497361948984324
2012-07-16,1356.5,1357.26001,1348.51001,1353.640015,1353.640015,2862720000,2012,7,16,3883279680000.0,0.016249458755389856,-0.002108356063398542,-0.10900019608270328,-0.002314313251142397
2012-07-17,1353.680054,1365.359985,1345.069946,1363.670044,1363.670044,3566680000,2012,7,17,4828143575000.72,-0.0020788396608920623,0.007379875303976435,0.24590599150458314,0.007409672356649466
2012-07-18,1363.579956,1375.26001,1358.959961,1372.780029,1372.780029,3642630000,2012,7,18,4967017255124.28,0.007313324866349946,0.00674699929367395,0.021294312918456404,0.006680490665673222
